date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-01 19:46:09,drc_viewsroom,barryr33082845,0,0,0,"Happy New Year my brother Rodrigue. Thank you for your work and dedication to fight #Ebola through risk comms in the eastern #DRC",,,#Ebola #DRC,1212460017292591106,https://twitter.com/drc_viewsroom/status/1212460017292591106
2020-01-01 19:43:38,notkookmin,,10,39,134,"you know what's worse than ebola? Tae akgaes. ",,,,1212459385231937541,https://twitter.com/notkookmin/status/1212459385231937541
2020-01-01 19:41:01,MacBaird13,pelham_g,2,0,0,"They were never in danger of 90% of these illnesses. & U know this. not hard picking out u pharma trolls. Even many Docs will agree that many vaccines are not necessary. With trolls every single vaccine is 100% nessasary. I'm sure you'd go along if anthrax & Ebola were added . ",,,,1212458726264721408,https://twitter.com/MacBaird13/status/1212458726264721408
2020-01-01 19:40:34,jorgeuchuya,,0,0,0,"Los desafíos de salud en la interfaz humano-animal-medio ambiente, como la gripe aviar, la rabia, el ébola y la fiebre del Valle, necesitan una colaboración multidisciplinaria y multisectorial para abordarlos y reducir sus impactos. http://www.fao.org/ag/againfo/resources/en/publications/TZG/TZG.htm?utm_source=hootsuite&amp;utm_medium=&amp;utm_term=&amp;utm_content=&amp;utm_campaign=",,,,1212458612347621376,https://twitter.com/jorgeuchuya/status/1212458612347621376
2020-01-01 19:39:58,BenKimwanga,MTamfum,0,0,0,"Que l'an 2020 vous soit encore plus fructueux d'innovation en vue d'un retranchement total d'ebola Mbuta muntu",,,,1212458464192147456,https://twitter.com/BenKimwanga/status/1212458464192147456
2020-01-01 19:36:07,BrunoDa791,ebola_espana,0,0,0,"Jajajaja",,,,1212457494427160578,https://twitter.com/BrunoDa791/status/1212457494427160578
2020-01-01 19:35:45,Mehmetvefadag,,0,0,1,"Hunger, deprivation, violence and ebola will continue in Africa in 2020 and same time Africa will continue rise... #2020Africa",,,#2020Africa,1212457400818688001,https://twitter.com/Mehmetvefadag/status/1212457400818688001
2020-01-01 19:33:48,T3SLAMAN1238,ShitpostOnEarth,0,0,0,"Ebola",,,,1212456912572354561,https://twitter.com/T3SLAMAN1238/status/1212456912572354561
2020-01-01 19:33:41,MSF_USA,,1,22,25,"The 2010 earthquake in Haiti The West African Ebola epidemic The Mediterranean refugee crisis The past 10 yrs have been marked by major humanitarian crises, as well as inspiring examples of people coming together to help. A look back: https://www.doctorswithoutborders.org/what-we-do/news-stories/story/msf-looks-back-10-moments-decade",,,,1212456879756120064,https://twitter.com/MSF_USA/status/1212456879756120064
2020-01-01 19:32:05,EsethuHasane_,Fact,0,1,2,"Can they bring it back please because life is like ebola ",,,,1212456480395419648,https://twitter.com/EsethuHasane_/status/1212456480395419648
2020-01-01 19:29:46,barryr33082845,,14,14,87,"To All My Followers. Thanks for your comments & support in 2019. About #DRC #Ebola Outbreak it's not the end but it seems to be the begining of the end of this situation, in a specific context made of Violence &amp; daily risks for Responders. I wish you All the Best in 2020! ",,,#DRC #Ebola,1212455895235518465,https://twitter.com/barryr33082845/status/1212455895235518465
2020-01-01 19:27:35,fravenriq,EdGGoncalves,0,0,1,"Hahaha td. Mundo correndo com medo do ebola",,,,1212455345274130432,https://twitter.com/fravenriq/status/1212455345274130432
2020-01-01 19:25:35,CGH54,,0,0,0,"#CDC &amp; #FDA “Tag-Teaming” #Ebola #Bio_Weapons Psy-op to Push Dangerous #Vaccines As Part of an Ebola Outbreak Mass Theater Operation https://beforeitsnews.com/health/2020/01/cdc-fda-tag-teaming-ebola-bio-weapons-psy-op-to-push-dangerous-vaccines-as-part-of-an-ebola-outbreak-mass-theater-operation-3001763.html",,,#CDC #FDA #Ebola #Bio_Weapons #Vaccines,1212454843207634946,https://twitter.com/CGH54/status/1212454843207634946
2020-01-01 19:25:33,MacBaird13,KatLaRue7,1,0,0,"Kat u still blabbing about the 1918 pandemic ? U know how pandemics work ? Sudden mutation of virus , making your vaccines worthless . They're testing Ebola on people in the Congo , and anthrax in St Louis . Go volunteer dear .",,,,1212454832700674048,https://twitter.com/MacBaird13/status/1212454832700674048
2020-01-01 19:24:28,BGailQu,,0,0,2,"CDC and FDA “tag-teaming” Ebola bioweapons psy-op to push dangerous vaccines as part of an Ebola outbreak mass theater operation – http://NaturalNews.com",,,,1212454563086774272,https://twitter.com/BGailQu/status/1212454563086774272
2020-01-01 19:24:04,SheenaParish,Inevitable_ET,1,8,10,"The new Ebola vaccine developed by Gates and Soros. Vaccine will give the vaccinated Ebola, patients will shed Ebola to others - Bill Gates gets his depopulation vaccine ",,,,1212454461270036480,https://twitter.com/SheenaParish/status/1212454461270036480
2020-01-01 19:23:33,OMSRDCONGO,,2,6,18,"Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 1er janv 2020; données du 31 déc 2019. Trois nouveaux cas confirmés, tous vivants: 2 à #Butembo et 1 à #Katwa. Aucun décès n’a été notifié parmi les cas confirmés pris en charge dans les centres de traitement Ebola",,,#Ebola #RDC #Butembo #Katwa,1212454330227400704,https://twitter.com/OMSRDCONGO/status/1212454330227400704
2020-01-01 19:23:09,ToomFernandez,,0,0,0,"La única conclusión que saque anoche es que los baños de curupa eran peor que el ebola",,,,1212454229853556736,https://twitter.com/ToomFernandez/status/1212454229853556736
2020-01-01 19:20:50,RantReaper,,0,0,1,"CDC and FDA “tag-teaming” Ebola bioweapons psy-op to push dangerous vaccines as part of an Ebola outbreak mass theater operation – https://www.naturalnews.com/2020-01-01-cdc-fda-ebola-bioweapons-psyop-dangerous-vaccines-outbreak-mass-theater.html",,,,1212453646866276358,https://twitter.com/RantReaper/status/1212453646866276358
2020-01-01 19:20:12,wearyrabbit,brubanter,0,0,0,"Nope. Hope they die of the flu. Or Ebola if fruit bats invade London.",,,,1212453487621165058,https://twitter.com/wearyrabbit/status/1212453487621165058
2020-01-01 19:18:27,Nokk21,,0,0,0,"CDC/FDA Plan Ebola Outbreak &amp; Mass Vaccinations Across America https://youtu.be/yrUV5gI6zp4 via @YouTube",,@YouTube,,1212453047944781824,https://twitter.com/Nokk21/status/1212453047944781824
2020-01-01 19:17:32,PatGtzOtero,ebola_espana,0,0,0,"No manchen!",,,,1212452816309981185,https://twitter.com/PatGtzOtero/status/1212452816309981185
2020-01-01 19:15:29,HeyDickLoren,Gina4Trump,0,3,3,"Really, madam? He just wants you to check out the new #Ebola va((ine. #excelsior",,,#Ebola #excelsior,1212452302667145217,https://twitter.com/HeyDickLoren/status/1212452302667145217
2020-01-01 19:13:33,__n03x,,1,0,7,"i think the air in east gave me ebola or something",,,,1212451814513283072,https://twitter.com/__n03x/status/1212451814513283072
2020-01-01 19:13:12,Dchav24,marrisaelena,0,0,3,"Year 2020 spiritual meaning. New Year Images 2020. This angel number opens you up to God and the role that He plays in your life. It's your future, discover what you're in for. an ebola, bird flu or sars or zika virus epidemic is possible in 2019 - 2020.",,,,1212451726218977281,https://twitter.com/Dchav24/status/1212451726218977281
2020-01-01 19:09:03,ineeshadvs,,0,0,0,"Ofcousre #ClimateChange too #Africa starts 2020 battling #extremism, #Ebola and #hunger",,,#ClimateChange #Africa #extremism #Ebola #hunger,1212450681161945088,https://twitter.com/ineeshadvs/status/1212450681161945088
2020-01-01 19:08:28,Azeria64Azeria,,0,0,0,"Suivi de l '#épidémie d' #Ebola en #RDC au 31 décembre 2019 https://mailchi.mp/65267b752f1f/situation-pidmiologique-du-31-dcembre-2019",,,#Ebola #RDC,1212450534004842496,https://twitter.com/Azeria64Azeria/status/1212450534004842496
2020-01-01 19:08:05,Barkanaydn1,RettTweeted,0,0,0,"Ebola &lt;3",,,,1212450440266362881,https://twitter.com/Barkanaydn1/status/1212450440266362881
2020-01-01 19:07:40,Azeria64Azeria,CMR_Covid19_RDC,0,0,0,"Suivi de l '#épidémie d' #Ebola en #RDC au 31 décembre 2019",,,#Ebola #RDC,1212450335270326272,https://twitter.com/Azeria64Azeria/status/1212450335270326272
2020-01-01 19:06:00,Azeria64Azeria,HelenBranswell,0,0,0,"Épidémie d'#Ebola en #RDC",,,#Ebola #RDC,1212449915802181639,https://twitter.com/Azeria64Azeria/status/1212449915802181639
2020-01-01 19:05:56,CacaDePuta,infobaeamerica,0,0,2,"Más malo que el ébola el viejo ortiba ",,,,1212449897644994566,https://twitter.com/CacaDePuta/status/1212449897644994566
2020-01-01 19:05:02,Cloudnician,Inevitable_ET,0,0,5,"PharmaGeddon... Create a false flag pandemic, where the ""life saving"" shot spreads and amplifies the damage, not subsides it. Keep your eye on Ebola. Governments of the world are not ready with the ""pandemic preparedness."" Think Japan Olympics this summer.",,,,1212449670892544001,https://twitter.com/Cloudnician/status/1212449670892544001
2020-01-01 19:03:02,Solid_Suraj,ayenisholah,0,0,0,"She saved us from an Ebola epidemic.",,,,1212449169035661319,https://twitter.com/Solid_Suraj/status/1212449169035661319
2020-01-01 19:01:52,rationalsquad,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger ",,,,1212448876256473094,https://twitter.com/rationalsquad/status/1212448876256473094
2020-01-01 19:01:41,kashim13,,0,0,0,"Ebola Was Engineered: US Government And Bill Gates Own The Patents And Related Vaccines https://joelsavage1.wordpress.com/2015/06/28/ebola-was-engineered-government-and-bill-gates-own-the-patents-and-related-vaccines/",,,,1212448828349136898,https://twitter.com/kashim13/status/1212448828349136898
2020-01-01 19:00:00,WBUR,,0,0,0,"Ebola, polio, menstruation -- some of the stories that captured a pivotal moment in global health and development this decade: ",,,,1212448403306827780,https://twitter.com/WBUR/status/1212448403306827780
2020-01-01 18:59:28,El_Spaidi,ebola_espana,0,0,0,"Mijo tas bien?? Ya te dieron de comer??",,,,1212448268849991680,https://twitter.com/El_Spaidi/status/1212448268849991680
2020-01-01 18:57:00,TahoeBoulder,,0,0,0,"I appreciate the 2020 optimism I see on Twitter but things will get worse before they ever get better. Trump and Trumpism has infected this country like Ebola. It is everywhere. His lies, narcissism and cult are harming every aspect of American life and diplomacy. #NewsYearsDay",,,#NewsYearsDay,1212447648210456576,https://twitter.com/TahoeBoulder/status/1212447648210456576
2020-01-01 18:56:55,JArmandoLopez,ebola_espana,0,0,0,"Asumo que la señora tuvo al menos un esguince en la muñeca ",,,,1212447628992098304,https://twitter.com/JArmandoLopez/status/1212447628992098304
2020-01-01 18:55:26,densaer,,1,0,8,"A quick count indicates that I responded to 19 disasters from 2009-2019. The big ones that made the news were: Haiti, Japan, Sandy, Haiyan, Ebola, Syrian refugees in Europe. Plus a bunch of wildland fires, floods, quakes, technology attacks, hazmat etc.",,,,1212447256562978816,https://twitter.com/densaer/status/1212447256562978816
2020-01-01 18:50:54,daniel_kraft,JonErlichman,5,99,235,"BioMedical things that didn't exist at start of last decade CRISPR-Cas9 Gene Editing Heart Rate or EKG in a watch Ebola Vaccine Drones for medical delivery 3-Parent Babies Consumer microbiome testing CAR-T ImmunoRx (FDA Approved) Consumer VR &amp; AR NIPT Hep-C Cure AI Diagnostics ",,,,1212446116228153344,https://twitter.com/daniel_kraft/status/1212446116228153344
2020-01-01 18:50:53,GumGum40879769,SubDeliveryZone,0,0,0,"You make scabies sound like Ebola. It is easily treatable. Would you have sent your child away if they got scabies from school or something?",,,,1212446109689372674,https://twitter.com/GumGum40879769/status/1212446109689372674
2020-01-01 18:50:12,SqueezeboxSarah,AtheistQ,0,0,0,"I'm too busy being the Lord of the Dance and watching out for Ebola.",,,,1212445939845206018,https://twitter.com/SqueezeboxSarah/status/1212445939845206018
2020-01-01 18:49:18,RUIZMARIO6,ebola_espana,0,1,2,"EL CURA,. JORGE MARIO BERGOGLIO DESPOTRICA CONTRA LOS MACHISTAS,..Y EL A GOLPEADO A DOS MUJERES,..EN ARGENTNA Y OTRA EN EL VATICANO!!! A QUE JUEGA ESTE CURA,..AL MONTONERO!!!!!!",,,,1212445713843544069,https://twitter.com/RUIZMARIO6/status/1212445713843544069
2020-01-01 18:48:40,man_deplorable,,0,0,0,"Ebola Bio Weapon Psy-Op in Progress https://www.governmentpropaganda.net/ebola-bio-weapon-psy-op-in-progress/",,,,1212445550777372672,https://twitter.com/man_deplorable/status/1212445550777372672
2020-01-01 18:48:14,lidia151266,ebola_espana,0,0,0,"Que mal ...u la humildad ???",,,,1212445444346961920,https://twitter.com/lidia151266/status/1212445444346961920
2020-01-01 18:47:15,shecyclesnbi,shecyclesnbi,1,0,0,"But UG response to Ebola is fantastic. So I guess I would place them top.",,,,1212445197340155905,https://twitter.com/shecyclesnbi/status/1212445197340155905
2020-01-01 18:47:00,seguiprot,ebola_espana,0,0,0,"Antes que la investidura que representa es un ser humano,un hombre de la tercera edad que ya puede estar cansado, yo lo puedo entender y hasta justificar.",,,,1212445131510435840,https://twitter.com/seguiprot/status/1212445131510435840
2020-01-01 18:45:40,Aly_Meek,happymom010101,0,0,1,"You do understand that infectious diseases such as Ebola can and have travelled to the US via infected people and animals, don't you? 1989. 2014. ",,,,1212444797778178048,https://twitter.com/Aly_Meek/status/1212444797778178048
2020-01-01 18:45:19,chunkyfila,,685,50362,386999,"i think it’s pretty cool that we can all agree on the most fucked up thing of the past decade. it wasn’t ebola it wasn’t trump it wasn’t even blake shelton getting sexiest man of the year it was that damn U2 album that apple decided to just download to everyone’s iphone",,,,1212444707730677761,https://twitter.com/chunkyfila/status/1212444707730677761
2020-01-01 18:45:09,elguapuken,ebola_espana,0,0,2,"Para empezar el vídeo es viejo, seguido el no hizo nada solo se molestó porque ella lo jalo y a su edad no es cualquier, además se disculpo al poco tiempo y acaba de hacerlo de nuevo, está bien si le tienes coraje a la iglesia pero relájate un chingo",,,,1212444666907385856,https://twitter.com/elguapuken/status/1212444666907385856
2020-01-01 18:43:39,pmgeorgic,,0,0,0,"Happy New Year. Be aware of the next epidemic created by the cDC for vaccine mandates. https://www.naturalnews.com/2020-01-01-cdc-fda-ebola-bioweapons-psyop-dangerous-vaccines-outbreak-mass-theater.html Ebola is created from the virus that is Yellow Fever another hemorrhagic infection @Perpetualmaniac @realDonaldTrump @libertytarian @allidoisowen @FLOTUS @DonaldJTrumpJr",,@Perpetualmaniac @realDonaldTrump @libertytarian @allidoisowen @FLOTUS @DonaldJTrumpJr,,1212444289839566854,https://twitter.com/pmgeorgic/status/1212444289839566854
2020-01-01 18:40:06,R08BO,,1,0,9,"Left Sykes at home with Ebola this morning and set off on my bike for the fist time since the 10th Nov. Related: all my new, unworn kit has definitely shrunk in the last 2 months. ",,,,1212443397727883266,https://twitter.com/R08BO/status/1212443397727883266
2020-01-01 18:37:48,AbigailJoyxo,,2,0,5,"Infowars prediction: There will be an Ebola outbreak sometime this year ",,,,1212442818972717058,https://twitter.com/AbigailJoyxo/status/1212442818972717058
2020-01-01 18:37:02,youths_and,,0,1,3,"Hey @washingtonpost what a shame to disrespect #Africa like this,well for your information,#Africa is starting the year with the vision,hope and joy of an industrialised successful Continent for its people through the #Afcfta,not Ebola n hunger. ",,@washingtonpost,#Africa #Africa #Afcfta,1212442623912402944,https://twitter.com/youths_and/status/1212442623912402944
2020-01-01 18:35:09,ddoorn,,0,0,0,"One of the luckiest men alive, this American survived Ebola. Then his life fell apart. - The Washington Post ",,,,1212442150421630977,https://twitter.com/ddoorn/status/1212442150421630977
2020-01-01 18:34:52,DelipastelesD,ebola_espana,0,1,4,"Es lo que REALMENTE es la gran ramera, hipocresía, pederastas, disfraces satánicos y ahora MALTRATO A LAS MUJERES @Catholic_Net",,@Catholic_Net,,1212442077713371136,https://twitter.com/DelipastelesD/status/1212442077713371136
2020-01-01 18:34:11,stinamariaxo,FiresOfTruth,0,0,2,"Soooo cures are being hidden but they just came out publicly with the cure for Ebola like, earlier this year. ",,,,1212441908817145856,https://twitter.com/stinamariaxo/status/1212441908817145856
2020-01-01 18:33:54,Matthew31987083,kerrywashington,0,1,1,"Does anyone know what the woman from the Congo who was asylum seeker who entered the US coming across the border in Texas from Mexico died from her pre-existing medical condition is more important than our national security. Is it Ebola? ",,,,1212441834963832837,https://twitter.com/Matthew31987083/status/1212441834963832837
2020-01-01 18:30:08,RPhtweets,,0,0,1,"US approves Merck’s Ebola vaccine ",,,,1212440890116952064,https://twitter.com/RPhtweets/status/1212440890116952064
2020-01-01 18:23:13,sranaya_ebola,,0,0,0,"Ничего не получается Эх",,,,1212439148361064449,https://twitter.com/sranaya_ebola/status/1212439148361064449
2020-01-01 18:22:59,LouhannR,,0,0,3,"Tu veux de l’egotrip ? T’en auras des trucs plus sale qu’ebola",,,,1212439087493341184,https://twitter.com/LouhannR/status/1212439087493341184
2020-01-01 18:22:33,SiluMalick3,NathDasilva2,1,0,0,"Avec graisse même mais il a tjrs une longueur d'avance comme Ebola sur Sida lol",,,,1212438979842334720,https://twitter.com/SiluMalick3/status/1212438979842334720
2020-01-01 18:20:17,RevRadioUSA,,0,0,0,"CDC and FDA “tag-teaming” Ebola bioweapons psy-op to push dangerous vaccines as part of an Ebola outbreak mass theater operation - http://revolutionradio.org/2020/01/01/cdc-and-fda-tag-teaming-ebola-bioweapons-psy-op-to-push-dangerous-vaccines-as-part-of-an-ebola-outbreak-mass-theater-operation/",,,,1212438410318749697,https://twitter.com/RevRadioUSA/status/1212438410318749697
2020-01-01 18:19:58,nevancik1,Juliesc51073985,0,0,0,"During the 2014 Ebola outbreak oh, the Republicans were asserting that the Mexican border had to be closed to prevent Ebola from crossing the border, as if it couldn't come across the northern border or an airport",,,,1212438328601141254,https://twitter.com/nevancik1/status/1212438328601141254
2020-01-01 18:19:46,Corvonero75,EuroMasochismo,2,16,19,"A Livigno si preparano per l' Ebola. https://twitter.com/RobiVil/status/1212425117478932481?s=19",,,,1212438278588243968,https://twitter.com/Corvonero75/status/1212438278588243968
2020-01-01 18:16:57,Faarenhait,,0,0,0,"Alex: Aunque me den una ébola",,,,1212437571730628608,https://twitter.com/Faarenhait/status/1212437571730628608
2020-01-01 18:16:16,DianaLynnGoodma,,0,0,0,"FDA Approves Ebola Vaccine For Use And Distribution In United States ",,,,1212437398468075522,https://twitter.com/DianaLynnGoodma/status/1212437398468075522
2020-01-01 18:15:57,jodamiromanov,TheTweetOfGod,0,0,0,"You sent us Bubonic plague, Anthrax, Ebola, and many others. Give the old fella a bit of leeway.",,,,1212437319896182786,https://twitter.com/jodamiromanov/status/1212437319896182786
2020-01-01 18:15:47,Jorge_Mex_,iamnotyourkind6,0,0,1,"Exacto. Además que vea el video, que te jalen del brazo de esa manera y a esa edad a ver cómo reaccionas.",,,,1212437275767820288,https://twitter.com/Jorge_Mex_/status/1212437275767820288
2020-01-01 18:15:20,EdwardAPrice,,0,0,0,"RT@ReaderFaves I wish people were as concerned about CV disease as Ebola. http://smarturl.it/SAVtg #health *,",,@ReaderFaves,#health,1212437164593745921,https://twitter.com/EdwardAPrice/status/1212437164593745921
2020-01-01 18:15:13,robby_dendrons,shadraouf,0,0,1,"Inderdaad. Ebola discrimineert niet!!!",,,,1212437132582801409,https://twitter.com/robby_dendrons/status/1212437132582801409
2020-01-01 18:12:55,PureJilly,drunkvegans,1,0,4,"Didn’t their spine also fall out?? I heard they also got flat feet, Meibomian gland dysfunction, hemorrhoids and the Ebola virus ",,,,1212436556826329088,https://twitter.com/PureJilly/status/1212436556826329088
2020-01-01 18:11:28,hyalinehoney,,1,0,9,"that nighting*m person’s MO reminds me of why ebola, while being absolutely horrifically deadly, hasn’t killed off the world. because it’s too effective and violent and kills its hosts too quickly. their brand of violence is the same — it’s extreme, impactful (as the person said",,,,1212436192081244162,https://twitter.com/hyalinehoney/status/1212436192081244162
2020-01-01 18:10:24,dogaraCaesar,,1,1,1,"Western media says ""the battles against extremist violence and Ebola will also continue to be major campaigns in Africa in the coming year"" ............ This is not the actual reality in Africa but what the imperialists wants and say it is... ",,,,1212435922282790912,https://twitter.com/dogaraCaesar/status/1212435922282790912
2020-01-01 18:10:11,Osvaldo65095123,alecuricano,0,0,0,"De donde sacaste tam semejante estupidez??",,,,1212435869564583936,https://twitter.com/Osvaldo65095123/status/1212435869564583936
2020-01-01 18:08:33,thetaneaa,,1,2,3,"Anybody ever have Ebola before the CIA was formed? Didn't fuckin think so...",,,,1212435456173973504,https://twitter.com/thetaneaa/status/1212435456173973504
2020-01-01 18:08:10,pa_be_1969,migrantifa,1,0,0,"Lebewesen mit denen Almans keine Empathie haben: bissige Hunde, Waschbären im Dach, Umweltsäue, Affen mit Ebola, Kriminelle. Tiere schläfern wir ein und kriminelle Ausländer oder Flüchtlinge können wir zum Glück rauschmeissen. Alle anderen sind willkommen.",,,,1212435359340085252,https://twitter.com/pa_be_1969/status/1212435359340085252
2020-01-01 18:04:57,starsandstripes,,1,6,18,"Africa starts 2020 battling extremism, Ebola and hunger https://www.stripes.com/news/africa/africa-starts-2020-battling-extremism-ebola-and-hunger-1.613181",,,,1212434552335060993,https://twitter.com/starsandstripes/status/1212434552335060993
2020-01-01 18:04:32,green_cait,josh82594529,1,0,1,"Ebola isn’t polio but to follow your goalpost-moving attempt, when the polio epidemic was in full swing in the 1950s in the USA, they had good sanitation.",,,,1212434444377821184,https://twitter.com/green_cait/status/1212434444377821184
2020-01-01 18:04:16,OfficialKami__,,0,0,1,"It could be raining Ebola viruses and I’d still get offered loud on the corner #thehood",,,#thehood,1212434380074946560,https://twitter.com/OfficialKami__/status/1212434380074946560
2020-01-01 18:03:15,MomofTeen,,1,21,40,"My friend Enoka was probably not amused when AC changed my message to ""Happy 2020, Ebola!""",,,,1212434122444099592,https://twitter.com/MomofTeen/status/1212434122444099592
2020-01-01 18:01:07,bmj_latest,,0,5,8,"From the 2014-16 Ebola outbreak and rising awareness of the climate change crisis, to technology's transformation of health and care, we look at the five challenges and breakthroughs that defined the 2010s ",,,,1212433586533613569,https://twitter.com/bmj_latest/status/1212433586533613569
2020-01-01 18:00:13,UNICEFDRC,,0,13,40,"Baby Bénédicte is one of the world’s youngest Ebola survivors, after receiving treatment at a UNICEF-supported Ebola treatment center in Beni, DR Congo. #ForEveryChild, health.",,,#ForEveryChild,1212433358434779137,https://twitter.com/UNICEFDRC/status/1212433358434779137
2020-01-01 18:00:02,linninj,,0,0,0,"As Congo Ebola outbreak festers, FDA approves first vaccine to combat deadly virus ",,,,1212433315103465474,https://twitter.com/linninj/status/1212433315103465474
2020-01-01 17:58:47,nevancik1,PwrCane1,5,0,0,"Of course when Obama was President, conservatives were demanding that he closed the Border over a few cases of Ebola Conservative know-nothings dismiss the professionals as know-nothings themselves, despite their training and expertise.",,,,1212432998131544064,https://twitter.com/nevancik1/status/1212432998131544064
2020-01-01 17:57:32,Torrencejo,,0,0,13,"Came into the new year dying of swine flu and ebola. But on the bright side I’M GETTING MARRIED THIS YEAR!",,,,1212432686024970242,https://twitter.com/Torrencejo/status/1212432686024970242
2020-01-01 17:56:34,Jeunede4,Ethan_xxel,1,0,1,"En plus laou il enchaîne la SIDA Chorola Ebola Tout est A",,,,1212432439538339840,https://twitter.com/Jeunede4/status/1212432439538339840
2020-01-01 17:56:10,alntal,,1,0,0,"We take notice that @ABC sums up the story of #Africa a few attacks of #Ebola treatment centers rather than #DRC's Prof @MTamfum's discovery of ever Ebola #cure; or #Congo's first ever peaceful transfer of power and its new free basic education implementation. #Boeing737max, not",,@ABC @MTamfum,#Africa #Ebola #DRC #cure #Congo #Boeing737max,1212432340020056064,https://twitter.com/alntal/status/1212432340020056064
2020-01-01 17:50:57,LawrenceGostin,,0,5,10,"My top global health stories 2019: 1) Ebola/Political Violence 2) Measles/Vaccines 3) Migrant Health/Refugees 4) Climate Crisis/Weather Events/Dengue 5) UHC/UN Pol Declaration 6) Opioids 7) Longevity Declines/USA 8) E-Cigs/Youth Vaping 9) Ending AIDS 10) Science Denial/Populism ",,,,1212431027114823681,https://twitter.com/LawrenceGostin/status/1212431027114823681
2020-01-01 17:50:17,sranaya_ebola,,0,0,0,"Так печально сидеть в полном одиночестве Эх ладно",,,,1212430861020225536,https://twitter.com/sranaya_ebola/status/1212430861020225536
2020-01-01 17:48:33,amandad_ebooks,,0,0,0,"my arm itches I think i have Ebola",,,,1212430425513050112,https://twitter.com/amandad_ebooks/status/1212430425513050112
2020-01-01 17:47:59,mizz_allie,CheriJacobus,0,0,0,"I don’t want Pence anywhere near the presidency. Only thing worse than a corrupt grifter is a corrupt grifter who is also a fundamentalist zealot amplified by his own misplaced righteous indignation. It’s like choosing between Ebola and Anthrax. No good choices.",,,,1212430279220051974,https://twitter.com/mizz_allie/status/1212430279220051974
2020-01-01 17:46:51,DoeKley_RN_MPH,,0,2,8,"First FDA-approved vaccine for the prevention of Ebola virus disease, marking a critical milestone in public health preparedness and response ",,,,1212429993927593984,https://twitter.com/DoeKley_RN_MPH/status/1212429993927593984
2020-01-01 17:46:23,BlazierLinda,MackayIM,0,0,0,"Another vaccine that hasn't been safety tested. Great idea. I think I'll go volunteer in Africa, get the vaccine, come home and possibly start the Ebola outbreak in the US because this vaccine can cause me to be contagious for a period of time. ",,,,1212429879599349760,https://twitter.com/BlazierLinda/status/1212429879599349760
2020-01-01 17:38:22,BENEFITS_NEWS,,10,6,15,"Being well behaved, placid, law abiding types of people... How will you rid Tories before 5+ years, being they have such a majority and can do as they like? We've ruled out Ebola and dodgy perfume bottles... as way too dangerous... 80+ is a lot to cause to step down …",,,,1212427858771136513,https://twitter.com/BENEFITS_NEWS/status/1212427858771136513
2020-01-01 17:37:23,juangallont,ebola_espana,0,0,0,"Hipócrita, ratero, pedrastra",,,,1212427612082995201,https://twitter.com/juangallont/status/1212427612082995201
2020-01-01 17:36:27,Gabriel89228558,FeFeTheOriginal,1,0,1,"JUAJUA ESTO ES COMO EL VIRUS DEL EBOLA. SE EXTINGUE LA ENFERMEDAD PERO HAY WUE CONSERVAR ALGUNA CEPA ",,,,1212427380511453195,https://twitter.com/Gabriel89228558/status/1212427380511453195
2020-01-01 17:35:14,cjwilliamslat,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger ",,,,1212427071126814720,https://twitter.com/cjwilliamslat/status/1212427071126814720
2020-01-01 17:31:25,R1ckxXFN,alejaandroo__,0,0,1,"Esq me da ébola ponerlo entero",,,,1212426110048358401,https://twitter.com/R1ckxXFN/status/1212426110048358401
2020-01-01 17:30:49,JohnSmith872987,,0,0,0,"CDC and FDA “tag-teaming” Ebola bioweapons psy-op to push dangerous vaccines as part of an Ebola outbreak mass theater operation – http://NaturalNews.com",,,,1212425960709996546,https://twitter.com/JohnSmith872987/status/1212425960709996546
2020-01-01 17:30:30,H_Durenberger,,0,0,0,"RT@ReaderFaves I wish people were as concerned about cardiovascular disease as Ebola. - Jay Cohn MD http://smarturl.it/SAVtg #health *)",,@ReaderFaves,#health,1212425882180161537,https://twitter.com/H_Durenberger/status/1212425882180161537
2020-01-01 17:28:57,villar_manu7,santii_camino,0,0,0,"Era el epicentro del ebola ",,,,1212425492533522432,https://twitter.com/villar_manu7/status/1212425492533522432
2020-01-01 17:26:05,ASalwe,HarunMaruf,0,0,2,"#Extremism, #Ebola and #Hunger! Big fight! Would add #Curruption the mother of all malady!",,,#Extremism #Ebola #Hunger #Curruption,1212424767686533120,https://twitter.com/ASalwe/status/1212424767686533120
2020-01-01 17:25:07,dishanblog,,0,0,0,"Africa starts 2020 battling extremism, Ebola and hunger https://apnews.com/5cb7eb9475df8c2e001baf47c9c2645f",,,,1212424528372080640,https://twitter.com/dishanblog/status/1212424528372080640
2020-01-01 17:23:53,GoMomma2,Inevitable_ET,0,0,0,"Ebola.... https://www.fda.gov/news-events/press-announcements/first-fda-approved-vaccine-prevention-ebola-virus-disease-marking-critical-milestone-public-health",,,,1212424214491336704,https://twitter.com/GoMomma2/status/1212424214491336704
