date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2016-06-30 11:46:22,thelonevirologi,,0,0,0,"#MERS-CoV in KSA: 2 new confirmed cases (Baha &amp; Damman), 1 death, no recoveries reported on 30 June by MOH http://www.moh.gov.sa/en/CCC/PressReleases/Pages/statistics-2016-06-30-001.aspx",,,#MERS,748482807639465988,https://twitter.com/thelonevirologi/status/748482807639465988
2016-06-30 11:18:48,hanyshita,,0,0,0,"Middle East respiratory syndrome coronavirus (MERS-CoV) – Qatar http://www.who.int/csr/don/29-june-2016-mers-qatar/en/#.V3UAEkUFbVg.twitter",,,,748475870893977601,https://twitter.com/hanyshita/status/748475870893977601
2016-06-30 11:15:10,almont12,SaudiMOH,0,1,1,"Another 2new primary #MERS cases in #Dammam &amp; #Baha ,Baha case reported dead. Via @SaudiMOH",,@SaudiMOH,#MERS #Dammam #Baha,748474955654914052,https://twitter.com/almont12/status/748474955654914052
2016-06-30 10:45:00,Gate_15_Analyst,,0,0,0,"#Riyadh: Two More (Asymptomatic) #MERS Cases: @AvianFluDiary http://afludiary.blogspot.com/2016/06/riyadh-two-more-asymptomatic-mers-cases.html",,@AvianFluDiary,#Riyadh #MERS,748467367064141824,https://twitter.com/Gate_15_Analyst/status/748467367064141824
2016-06-30 10:03:28,VetEpidemioljp,,0,0,0,"厚生労働省検疫所(6/30)：中東呼吸器症候群コロナウイルス(MERS-CoV)の発生（更新20） http://www.forth.go.jp/topics/2016/06301032.html",,,,748456914476904448,https://twitter.com/VetEpidemioljp/status/748456914476904448
2016-06-30 09:11:23,MERSCoV,,0,0,0,"Man dies of MERS, two others are infected - Zawya (press release) (registration) http://bit.ly/29cPK4i #MERSCoV #MERS",,,#MERSCoV #MERS,748443807897649153,https://twitter.com/MERSCoV/status/748443807897649153
2016-06-30 08:44:14,asset_project,,0,6,1,"#SARS and #MERS: recent insights into emerging coronaviruses http://www.nature.com/nrmicro/journal/vaop/ncurrent/full/nrmicro.2016.81.html @NatureNews",,@NatureNews,#SARS #MERS,748436972776099844,https://twitter.com/asset_project/status/748436972776099844
2016-06-30 06:53:26,EPILIBERTAS,,0,0,0,"PRO/AH/EDR> MERS-CoV (76): Saudi Arabia (RI), Qatar, WHO, RFI: MERS -- Saudi ArabiaAs of 13:00 [1 PM] today [... http://bit.ly/29qYmBO",,,,748409090620067840,https://twitter.com/EPILIBERTAS/status/748409090620067840
2016-06-30 04:53:36,MackayIM,,0,1,1,""" all cases resulted in adverse outcomes"" Hmmm. Need some info on what other testing and Mums' history I'd say #MERS http://cid.oxfordjournals.org/content/early/2016/06/28/cid.ciw412.full.pdf+html",,,#MERS,748378933041696768,https://twitter.com/MackayIM/status/748378933041696768
2016-06-30 04:40:32,aquayuni,,0,0,0," You cannot use public restrooms in South Korea. #MERS #Oneonta #Oswego #Peekskill",,,#MERS #Oneonta #Oswego #Peekskill,748375646028595204,https://twitter.com/aquayuni/status/748375646028595204
2016-06-30 04:35:32,aquayuni,,0,0,0," You cannot use public restrooms in South Korea. #MERS #Ogdensburg #Olean #Oneida",,,#MERS #Ogdensburg #Olean #Oneida,748374385011064832,https://twitter.com/aquayuni/status/748374385011064832
2016-06-30 04:30:31,aquayuni,,0,0,0," You cannot use public restrooms in South Korea. #MERS #NiagaraFalls #NorthTonawanda #Norwich",,,#MERS #NiagaraFalls #NorthTonawanda #Norwich,748373123943247872,https://twitter.com/aquayuni/status/748373123943247872
2016-06-30 03:13:05,nicolamlow,Finnpal,0,0,1,"@PeteSalama He'll need hit the ground running #zika #mers #yellowfever #antimicrobialresistance",,@PeteSalama,#zika #mers #yellowfever #antimicrobialresistance,748353636380577792,https://twitter.com/nicolamlow/status/748353636380577792
2016-06-30 03:11:23,Crof,,0,1,0,"CIDRAP: As more Saudi #MERS noted, study details risks in pregnant patients http://crofsblogs.typepad.com/h5n1/2016/06/cidrap-as-more-saudi-mers-noted-study-details-risks-in-pregnant-patients.html",,,#MERS,748353210876723200,https://twitter.com/Crof/status/748353210876723200
2016-06-30 03:02:11,kenkoukurashin,,0,0,0,"クローズアップ現代「MERS感染拡大」韓国で感染が広がるMERSコロナウイルス... - NAVER まとめ http://matome.naver.jp/odai/2143507174123753501 #MERS #クローズアップ現代 #MER拡大 #韓国",,,#MERS #MER,748350895948075008,https://twitter.com/kenkoukurashin/status/748350895948075008
2016-06-30 02:21:07,CHMMNews,,0,1,0,"PRO/AH/EDR> MERS-CoV (76): Saudi Arabia (RI), Qatar, WHO, RFI http://dlvr.it/Lh9FM9 #HazMat",,,#HazMat,748340558712582144,https://twitter.com/CHMMNews/status/748340558712582144
2016-06-30 01:21:46,guymetropolis,,0,0,0,"#MERS-COV (76): SAUDI ARABIA (RIYADH), #QATAR, WHO, REQUEST FOR INFORMATION ProMED-mail post http://www.promedmail.org/post/4317231",,,#MERS #QATAR,748325621630177280,https://twitter.com/guymetropolis/status/748325621630177280
2016-06-30 00:59:12,NCZDMongolia,,0,0,0,"Коронавируст халдвар (MERS-CoV)-аас сэргийлье.",,,,748319944169885696,https://twitter.com/NCZDMongolia/status/748319944169885696
2016-06-30 00:28:43,ProMED_mail,,0,0,0,"PRO/AH/EDR> MERS-CoV (76): Saudi Arabia (RI), Qatar, WHO, RFI http://bit.ly/29qYmBO",,,,748312271336529921,https://twitter.com/ProMED_mail/status/748312271336529921
