date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2014-09-07 23:54:33,eRTme,,0,0,0,"Obama envía medios militares a África para luchar contra el virus del ébola http://bit.ly/1rqZmWM #Espanol #NY #NYC",,,#Espanol #NY #NYC,508765297088548864,https://twitter.com/eRTme/status/508765297088548864
2014-09-07 23:54:33,MSGUBOT,,0,0,0,"G+ #ebola By Staff SAINT JOHN, N.B. – Jitters over the Ebola outbreak in West Africa were felt in Canada again... http://bit.ly/WC1KSn",,,#ebola,508765296854056962,https://twitter.com/MSGUBOT/status/508765296854056962
2014-09-07 23:54:33,MSGUBOT,,0,0,0,"G+ #ebola By Staff SAINT JOHN, N.B. – Jitters over the Ebola outbreak in West Africa were felt in Canada again... http://bit.ly/1w5Akn6",,,#ebola,508765294677209088,https://twitter.com/MSGUBOT/status/508765294677209088
2014-09-07 23:52:34,FCB_Benz,,0,3,3,"#ThreeWordsSheWantsToHear are you from Africa? cause you're the only ebola patient i see ;) wink wink **",,,#ThreeWordsSheWantsToHear,508764797182443520,https://twitter.com/FCB_Benz/status/508764797182443520
2014-09-07 23:50:07,BNID_Tweets,,0,2,0,"RT @OctavianoTatau ""@USAID There are over 3,000 cases of #Ebola in West #Africa. See the response and how to help: "" http://ow.ly/BbYca",,@OctavianoTatau @USAID,#Ebola #Africa,508764179751518208,https://twitter.com/BNID_Tweets/status/508764179751518208
2014-09-07 23:48:43,El_Despertador,,0,0,0,"Obama enviará ayuda militar a África para contener el avance del virus del Ébola http://dlvr.it/6rHDxR",,,,508763826292940800,https://twitter.com/El_Despertador/status/508763826292940800
2014-09-07 23:46:54,OklahomaSentinu,,0,1,1,"Japanese Researchers Develop A 30-minute Ebola Test http://bit.ly/1x4oDyC #Africa #DNA #MonroviaAug #PCR",,,#Africa #DNA #MonroviaAug #PCR,508763370174963712,https://twitter.com/OklahomaSentinu/status/508763370174963712
2014-09-07 23:45:24,raquelCabado,,0,0,0,"""De repente, miramos hacia África por miedo a que nos contagien el ébola. Normalmente no miramos,… http://instagram.com/p/sqccoOS0Rw/",,,,508762992830578688,https://twitter.com/raquelCabado/status/508762992830578688
2014-09-07 23:43:05,brennebeck,,0,0,0,"Sierra Leone to impose Ebola curfew - Africa - Al Jazeera English http://aje.me/1tDqqZ1",,,,508762407674859520,https://twitter.com/brennebeck/status/508762407674859520
2014-09-07 23:41:20,infouy,,0,0,0,"Obama enviará ayuda a África para contener al Ébola http://www.informarte.com.uy http://fb.me/72c1sBufA",,,,508761969558839296,https://twitter.com/infouy/status/508761969558839296
2014-09-07 23:41:15,infouy,,0,0,0,"Obama enviará ayuda a África para contener al Ébola - http://bit.ly/WBYSVv",,,,508761947349602304,https://twitter.com/infouy/status/508761947349602304
2014-09-07 23:39:42,laripley,hniman,1,0,0,"Won't send meds but “@hniman: US pledges military assets to aid #Ebola effort in western Africa #EbolaOutbreak NBC http://fluboard.rhizalabs.com/forum/viewtopic.php?f=5&amp;t=12240&amp;start=1”",,@hniman,#Ebola #EbolaOutbreak,508761559649509376,https://twitter.com/laripley/status/508761559649509376
2014-09-07 23:36:17,chonex,,0,0,0,"Según http://Infobae.com, Obama enviará ayuda militar a África para contener el avance del virus del Ébola:... http://fb.me/1CrLKdld3",,,,508760696625303552,https://twitter.com/chonex/status/508760696625303552
2014-09-07 23:35:40,SimonAReid,,0,0,0,"Many in West Africa May Be Immune to Ebola Virus - New York Times | @scoopit http://sco.lt/8r6uBd",,@scoopit,,508760544208494593,https://twitter.com/SimonAReid/status/508760544208494593
2014-09-07 23:34:42,_palmerjoss,,0,0,1,"Lil won't eat these oranges, because they're from South Africa and she's convinced they have Ebola. ",,,,508760300964032512,https://twitter.com/_palmerjoss/status/508760300964032512
2014-09-07 23:33:59,AfricaHerald,,0,0,0,"VOA: Liberia Struggles to Find, Isolate Suspected Ebola Cases: The Ebola caseload continues to grow in... http://bit.ly/1oVYbwW #Africa",,,#Africa,508760121304821760,https://twitter.com/AfricaHerald/status/508760121304821760
2014-09-07 23:33:34,MGNewsGH,,0,1,0,"The United States needs to do more to help control West Africa's deadly Ebola outbreak to stop it becoming a... http://fb.me/4fuFr6YqL",,,,508760015843627008,https://twitter.com/MGNewsGH/status/508760015843627008
2014-09-07 23:29:34,isaiasmp4,,0,0,0,"Obama envía medios militares a África para luchar contra el virus del ébola: Obama anunció que EEUU enviará me... http://tinyurl.com/mmpeyz4",,,,508759008648253440,https://twitter.com/isaiasmp4/status/508759008648253440
2014-09-07 23:29:34,TarotAdams,,0,0,0,"http://www.tarotadams.com Obama envía medios militares a África para luchar contra el virus del ébola Llamanos! 806450381",,,,508759008065232897,https://twitter.com/TarotAdams/status/508759008065232897
2014-09-07 23:29:21,NieveNoticias,,0,0,0,"Obama envía medios militares a África para luchar contra el virus del ébola: Obama anunció que EEUU enviará me... http://bit.ly/1rr0JVq",,,,508758953962921984,https://twitter.com/NieveNoticias/status/508758953962921984
2014-09-07 23:29:18,Lonzooberejnr,,0,1,0,"LONZO MANIA @squeezyblow: US to deploy Ebola Vaccine to UK and Africa as An... http://lonzooberejnr.blogspot.com/2014/09/us-to-deploy-ebola-vaccine-to-uk-and.html?spref=tw",,@squeezyblow,,508758939773591552,https://twitter.com/Lonzooberejnr/status/508758939773591552
